AADT,Latitude,Longitude,yn,Divided,LaneCount,DGAC,Latex,SMA,PCCP,Age,Friction,Macro,IRI,Gradient,Curvature,LatitudeGPS,LongitudeGps,Crash,lnAADT
9100,37.51022009,-77.24023478,0,1,2,0,0,1,0,12,44.95511836,0.45625,2.0889375,1.33375,0.0008375,37.5099949,-77.2403277,2,9.116029693
8800,36.70471593,-78.0053125,1,1,2,1,0,0,0,6,48.20045585,0.895625,1.5136875,1.19125,0.00023125,36.70471661,-78.00536246,1,9.082507
109000,37.78932895,-77.45900417,0,1,3,1,0,0,0,7,48.72802303,0.535,1.237,-2.1725,0.00045625,37.78937423,-77.45913201,3,11.59910316
1600,37.6580965,-77.457076,0,1,2,0,0,1,0,9,51.82947857,0.733125,1.23425,0.245625,0.0001125,37.65815638,-77.45701357,4,7.377758908
130000,37.58338343,-77.46990099,0,1,3,0,0,1,0,4,55.31461932,0.825625,1.7216875,0.101875,0.000475,37.58345719,-77.46984756,3,11.77528973
37000,37.71761217,-77.80626101,0,1,2,1,0,0,0,23,46.2340691,0.875,1.0635625,-0.4575,0.0003,37.71760418,-77.80622576,1,10.51867319
8500,36.72485491,-78.13333212,1,0,2,1,0,0,0,18,39.32773512,0.8325,2.707625,0.304375,0.00251875,36.72494052,-78.13331292,1,9.047821442
59000,37.46214916,-76.88719162,0,1,2,0,0,1,0,3,40.54273832,0.644375,1.3974375,0.795,0.000125,37.46233525,-76.88720796,3,10.98529272
58000,37.20148051,-77.43346369,0,1,2,0,0,1,0,13,37.40930902,0.598125,1.066125,0.876875,0.0009,37.2016092,-77.43339305,3,10.96819829
22000,36.85059162,-77.89692837,0,1,2,1,0,0,0,5,55.68231766,0.604375,0.818875,0.366875,0.00025625,36.85054841,-77.89715812,2,9.998797732
22000,36.82526313,-77.95423424,0,1,2,0,0,1,0,3,50.5825016,1.0725,0.939375,0.018125,0.00015625,36.82515363,-77.95427711,2,9.998797732
69000,37.66224926,-77.59876382,0,1,3,0,0,1,0,3,43.29248241,0.732941176,1.338823529,0.768235294,0.000364706,37.6621286,-77.59892469,4,11.14186178
22000,36.86133829,-77.84317812,1,1,2,1,0,0,0,5,54.19553743,0.611875,0.6945625,0.741875,0.0001375,36.86110744,-77.84311256,1,9.998797732
73000,37.5158186,-77.22450534,0,1,3,0,0,1,0,11,38.0327975,0.930625,0.9194375,2.441875,0.0001375,37.51592709,-77.22440959,2,11.19821472
58000,37.21095345,-77.40205586,0,1,2,0,0,1,0,10,54.35540627,0.633125,0.924125,0.445625,0.00016875,37.21081703,-77.40195216,3,10.96819829
41000,37.18690117,-77.49036465,0,1,2,0,0,1,0,9,46.39393794,0.7675,1.26175,-0.8275,0.0004125,37.18689336,-77.49042042,2,10.62132735
59000,37.46726622,-76.89610732,0,1,2,0,0,1,0,3,41.56589891,0.79125,1.2895625,0.525625,0.00020625,37.46731333,-76.89615566,3,10.98529272
59000,37.45896036,-76.87965498,0,1,2,0,0,1,0,7,53.14040307,0.935,0.982,0.934375,0.00016875,37.45900287,-76.87957202,2,10.98529272
43000,37.50265696,-77.63705112,0,1,2,1,0,0,0,6,50.16684261,0.509375,2.5095,-4.561875,0.00020625,37.50256796,-77.6368552,2,10.66895539
36000,37.52068998,-77.26856817,0,1,2,0,0,1,0,11,51.38184581,0.963125,1.24425,0.438125,0.0001375,37.52062514,-77.26843179,2,10.49127422
22000,36.82378638,-77.95453403,0,1,2,1,0,0,0,9,61.43759597,0.844375,1.2979375,0.46125,0.00015625,36.82396653,-77.95453572,3,9.998797732
16000,37.66600647,-77.66276509,1,1,3,0,1,0,0,3,55.82619962,0.7325,1.8345625,-0.995,0.00050625,37.66590423,-77.6628391,1,9.680344001
22000,36.92407352,-77.75584999,0,1,2,0,0,1,0,13,52.30908509,1.239375,0.8341875,-1.1375,0.000225,36.92399078,-77.75602358,2,9.998797732
106000,37.87775637,-77.45473208,0,1,3,1,0,0,0,7,45.37077735,0.705,0.9199375,-0.75,0.00018125,37.87778045,-77.45480099,1,11.57119437
2300,37.51841987,-77.42618524,0,1,3,0,0,1,0,4,41.56589891,0.659375,1.6553125,-0.45125,0.00015,37.5185177,-77.42625972,5,7.740664402
7400,37.23174304,-77.40269028,1,0,2,1,0,0,0,7,42.5890595,0.96,5.352909091,-1.343636364,0.001690909,37.23181972,-77.40267182,1,8.909235279
3600,37.20020254,-77.4300745,1,1,2,0,0,1,0,13,52.46895393,0.72,1.315875,-0.1275,0.0008,37.20024248,-77.43014714,2,8.188689124
35000,37.66605398,-77.48213205,0,1,3,0,0,1,0,10,43.64419386,0.74375,0.9281875,-0.101875,0.00018125,37.6660585,-77.48193654,2,10.46310334
117000,37.75210013,-77.45722624,0,1,3,0,0,1,0,5,40.44681702,0.675625,0.9046875,-0.229375,0.00015625,37.75213862,-77.45726423,3,11.66992921
67000,37.50041781,-77.06457814,0,1,2,0,0,1,0,3,42.5890595,0.811875,1.47575,0.56625,0.00013125,37.50044915,-77.06444586,3,11.1124479
52000,37.53042914,-77.33464752,0,1,3,0,0,1,0,12,44.44353807,0.931875,1.0270625,-0.09375,0.0002,37.53040733,-77.33438406,2,10.858999
34000,37.50663127,-77.6708337,0,1,2,0,1,0,0,5,53.46014075,0.6,1.8784375,1.441875,0.00185625,37.50666079,-77.67095448,1,10.4341158
34000,37.80212528,-77.92046901,0,1,2,0,0,1,0,7,49.87907869,0.96875,1.0175,-1.04,0.0003375,37.80229514,-77.92046077,2,10.4341158
8500,36.73229313,-78.12449572,1,0,2,1,0,0,0,18,43.30846929,0.76375,1.8651875,-0.84375,0.0017625,36.73235349,-78.12453644,1,9.047821442
22000,36.85068367,-77.89186094,1,1,2,1,0,0,0,5,54.8350128,0.674375,1.0080625,-1.7825,0.0002875,36.85073579,-77.89174584,1,9.998797732
73000,37.51537042,-77.25132744,0,1,3,0,0,1,0,11,40.1590531,0.8225,0.7965625,-1.408125,0.000125,37.51554186,-77.25130636,3,11.19821472
33000,37.85474557,-77.99304325,0,1,2,1,0,0,0,12,46.07420026,0.665,1.3048125,1.26875,0.00019375,37.85465656,-77.99305564,1,10.40426284
1600,37.65676334,-77.44782913,0,1,2,0,0,1,0,9,46.2340691,0.69,1.1598125,-0.020625,0.00085,37.65697971,-77.44805334,3,7.377758908
17000,37.30809221,-77.40874977,0,0,4,1,0,0,0,5,52.11724248,0.506875,1.31875,-1.511875,0.0002125,37.30805045,-77.40881574,2,9.740968623
83000,37.54690952,-77.39606123,1,1,3,0,0,1,0,15,44.26768234,0.893125,1.723125,2.1725,0.00033125,37.54693918,-77.39598953,1,11.32659589
22000,36.90201957,-77.79206566,0,1,2,0,0,1,0,4,50.50256718,0.8525,0.8379375,-0.511875,0.00015,36.90205614,-77.79203569,2,9.998797732
32000,37.17215277,-77.35117799,1,1,2,0,0,1,0,3,50.35868522,0.854375,0.9345625,-0.10375,0.00024375,37.17208793,-77.35106603,1,10.37349118
15000,37.10257376,-77.19272996,0,0,4,0,0,1,0,6,34.62759117,0.6675,2.838875,0.286875,0.00023125,37.10251584,-77.19267057,1,9.61580548
22000,36.92568332,-77.7548544,0,1,2,1,0,0,0,5,56.11396353,0.829375,1.158375,-0.23125,0.0001375,36.92570577,-77.75481504,2,9.998797732
58000,37.20245284,-77.41403044,0,1,2,0,0,1,0,13,49.11170825,0.75875,0.9625,-2.56,0.00033125,37.20253993,-77.41416423,2,10.96819829
104000,37.31185258,-77.3984133,0,1,3,0,0,1,0,7,46.39393794,0.7225,1.593125,0.524375,0.00046875,37.31174002,-77.39838412,4,11.55214618
52000,37.53093216,-77.34155978,0,1,3,0,0,1,0,13,49.17565579,0.880625,0.7725,0.790625,0.0001125,37.53083265,-77.34154918,2,10.858999
23000,36.72477364,-78.10850783,0,1,2,0,0,1,0,3,47.76880998,0.84375,0.8451875,1.24625,0.000125,36.72470488,-78.10839924,2,10.04324949
132000,37.66956913,-77.44723901,0,1,3,1,0,0,0,9,47.67288868,0.658125,0.84925,-1.745625,0.0002125,37.66951562,-77.44715807,1,11.7905572
12000,37.21747964,-77.4435303,1,0,2,1,0,0,0,13,49.30355086,0.59875,1.0824375,0.293125,0.0002,37.21740671,-77.44364108,2,9.392661929
88000,37.64800943,-77.59367364,0,1,3,0,0,1,0,13,50.93421305,1.061875,1.877125,-0.47875,0.0002625,37.64793978,-77.59377557,2,11.38509209
66000,37.49317341,-77.00879852,0,1,2,0,0,1,0,3,40.52675144,0.645,1.33375,-0.95875,0.000225,37.49313404,-77.00879144,3,11.09741002
5500,36.63505116,-78.53808401,0,1,2,0,1,0,0,4,47.86473129,0.575625,3.3389375,2.511875,0.00233125,36.63498782,-78.53820077,1,8.612503371
106000,37.84746109,-77.4532086,0,1,3,1,0,0,0,7,39.48760397,0.538125,1.1905625,0.320625,0.00054375,37.84753218,-77.45323521,3,11.57119437
37000,37.75182693,-77.8504824,0,1,2,1,0,0,0,15,47.06538708,0.978125,1.2261875,1.119375,0.0001375,37.75182426,-77.85034633,1,10.51867319
40000,37.03782504,-77.38896276,1,1,2,0,0,1,0,7,52.94856046,0.909375,0.504875,1.491875,0.00021875,37.03776995,-77.38887049,1,10.59663473
8900,37.17632945,-77.49766179,1,0,3,0,0,1,0,14,39.99918426,0.9225,1.8471875,-0.1175,0.0002875,37.17640214,-77.49758444,1,9.093806556
124000,37.37099108,-77.4046964,0,1,3,0,0,1,0,7,31.97376839,0.63375,1.38675,-0.6475,0.0003375,37.3709912,-77.40466035,2,11.72803684
106000,37.26529625,-77.39668374,0,1,3,0,0,1,0,6,43.29248241,0.843125,1.3166875,-0.566875,0.00010625,37.26531457,-77.39670412,3,11.57119437
16000,37.16789414,-77.35080767,1,1,2,0,0,1,0,3,49.87907869,0.83125,0.800625,-0.16125,0.00028125,37.16777022,-77.35082578,1,9.680344001
19000,37.29370025,-77.41068721,0,0,4,1,0,0,0,5,53.28428503,0.655625,1.0956875,0.816875,0.00025,37.29365296,-77.4106222,2,9.852194258
106000,37.47789445,-77.42995365,0,1,3,0,0,1,0,5,50.40664587,0.79,0.934875,0.611875,0.00016875,37.4777854,-77.42998493,2,11.57119437
10000,36.70731827,-78.03028722,1,1,2,1,0,0,0,7,41.31010877,0.6975,1.267,1.476875,0.0027,36.70725635,-78.03018368,2,9.210340372
35000,37.50923492,-77.7574585,0,1,2,1,0,0,0,10,52.42099328,0.64,1.83075,-2.486875,0.00028125,37.50913381,-77.75748963,3,10.46310334
35000,37.51002555,-77.68684341,1,1,2,0,1,0,0,3,63.11621881,0.73125,1.46425,0.991875,0.001025,37.51003549,-77.68665638,2,10.46310334
2600,37.70221652,-77.78110965,1,0,2,1,0,0,0,6,51.95737364,0.849375,2.0388125,0.785,0.0001875,37.70220507,-77.78109414,5,7.863266724
67000,37.51080118,-77.14682897,0,1,2,0,0,1,0,13,40.60668586,0.598125,1.00675,-0.685,0.00021875,37.51086433,-77.14691964,3,11.1124479
16000,37.66546576,-77.66111855,1,1,3,0,1,0,0,3,56.27383237,0.739375,2.45075,-1.95625,0.0005625,37.6654269,-77.66113327,1,9.680344001
30000,37.67241043,-77.46085181,0,1,3,1,0,0,0,6,45.94630518,0.713125,1.5251875,1.346875,0.0006125,37.67210346,-77.46099055,1,10.30895266
29000,37.51217276,-77.77722569,0,1,1,1,0,0,0,4,44.85919706,1.00875,1.2443125,-0.87375,0.00020625,37.51216265,-77.77719974,1,10.27505111
19000,37.29073644,-77.41109763,1,0,4,1,0,0,0,5,52.75671785,0.575294118,1.712176471,-0.866470588,0.000447059,37.2907411,-77.4111169,1,9.852194258
37000,37.75099083,-77.84899594,0,1,2,1,0,0,0,15,46.71367562,0.806875,1.0770625,1.09625,0.00013125,37.75090533,-77.84895114,1,10.51867319
35000,37.64218464,-77.56422399,0,1,3,0,1,0,0,6,52.56487524,1.140625,1.7119375,-1.191875,0.0004,37.64234084,-77.56419667,2,10.46310334
5800,37.60950482,-77.450119,0,1,3,0,0,1,0,3,49.78315739,1.119375,1.377,-1.145,0.00024375,37.60939238,-77.45018781,2,8.665613197
1600,37.68144724,-77.53140031,0,1,3,0,0,1,0,4,51.84546545,1.00875,0.9859375,0.650625,0.000275,37.68153235,-77.5314395,3,7.377758908
10000,36.70395475,-78.02051179,0,1,2,1,0,0,0,7,44.47551184,0.915625,2.9685625,0.75625,0.0013,36.70389786,-78.02035855,1,9.210340372
106000,37.28140066,-77.38893709,0,1,3,0,0,1,0,7,47.76880998,0.5725,0.8761875,0.596875,0.0005625,37.28137326,-77.38892806,5,11.57119437
19000,37.5045183,-77.44710301,1,1,3,1,0,0,0,3,53.55606206,0.335625,2.6568125,-0.656875,0.00024375,37.50452451,-77.44715364,1,9.852194258
11000,36.70584427,-78.03422835,1,0,5,1,0,0,0,5,49.975,0.675,1.8464375,0.75875,0.00158125,36.7059156,-78.03417942,1,9.305650552
124000,37.36964173,-77.40432056,0,1,3,0,0,1,0,7,42.06149232,0.786875,1.1605,-0.7325,0.0004125,37.36959956,-77.40421866,3,11.72803684
47000,37.70223346,-77.75575927,0,1,2,0,0,1,0,15,45.05103967,0.77375,1.0376875,0.0175,0.00028125,37.70212067,-77.7557814,2,10.75790288
6900,37.15141926,-77.72593667,0,1,2,0,0,1,0,7,48.02460013,0.6875,1.079,-0.368125,0.00021875,37.15135131,-77.72600668,2,8.839276691
24000,37.28226961,-77.41230069,1,0,4,1,0,0,0,13,47.2412428,0.935,3.3450625,-1.056875,0.00126875,37.28212993,-77.41240032,1,10.08580911
3600,37.19907014,-77.42277608,1,1,2,0,0,1,0,4,44.69932821,0.645625,1.2016875,-2.25875,0.0004125,37.19920857,-77.4230237,1,8.188689124
9200,36.77920393,-77.77775294,1,1,2,1,0,0,0,7,48.20045585,0.651875,0.988125,0.626875,0.0001625,36.77920162,-77.77786407,1,9.126958763
35000,37.68060096,-77.54224885,0,1,3,0,0,1,0,10,48.91986564,0.861875,0.8595625,-2.181875,0.00023125,37.680736,-77.54229719,2,10.46310334
9300,36.78084046,-77.80280603,1,1,2,0,1,0,0,3,53.14040307,0.624375,2.1879375,1.365,0.00016875,36.78082941,-77.80286336,1,9.137769679
40000,37.07498916,-77.36461811,0,1,2,0,0,1,0,7,44.69932821,0.828823529,0.509764706,1.607058824,0.001223529,37.0749354,-77.36469969,2,10.59663473
35000,37.50425223,-77.72727214,0,1,2,1,0,0,0,3,53.33224568,0.925,1.591,-0.23,0.00043125,37.50432887,-77.72733252,2,10.46310334
35000,37.50793728,-77.71177334,1,1,2,1,0,0,0,7,49.62328855,0.743125,1.1525625,0.616875,0.000325,37.50780879,-77.71174569,1,10.46310334
21000,36.84216451,-77.91990639,1,1,2,1,0,0,0,5,55.85817338,0.630625,0.7765,1.7425,0.00015625,36.84221219,-77.9197322,1,9.952277717
36000,37.52868934,-77.30533413,0,1,2,0,0,1,0,13,49.62328855,0.745,0.9065625,0.083125,0.0001625,37.52862715,-77.30533635,2,10.49127422
7800,36.75163123,-78.09138233,1,0,3,1,0,0,0,12,55.63435701,0.550625,1.5249375,0.655625,0.00095625,36.75166637,-78.09123385,2,8.961879013
132000,37.68318417,-77.45216324,0,1,3,0,0,1,0,13,39.58352527,0.716875,2.477,0.00125,0.00060625,37.68326049,-77.4521453,6,11.7905572
9200,36.76364328,-77.69347493,1,1,2,1,0,0,0,6,48.53618042,0.715625,1.2910625,2.114375,0.0003125,36.76371665,-77.69342391,1,9.126958763
22000,36.8505179,-77.88996724,0,1,2,1,0,0,0,5,56.73745202,0.7275,0.738625,-1.445625,0.0002375,36.85066335,-77.88994987,2,9.998797732
106000,37.87070108,-77.45359735,0,1,3,1,0,0,0,7,42.06149232,0.67375,1.6113125,0.181875,0.00014375,37.87054942,-77.45375732,2,11.57119437
47000,37.70870428,-77.77515646,0,1,2,0,0,1,0,13,39.13589251,0.68125,0.796125,-0.804375,0.00020625,37.70894898,-77.77527642,4,10.75790288
19000,37.292386,-77.4105389,0,0,4,1,0,0,0,5,47.70486244,0.618125,2.0019375,0.525,0.00020625,37.29251468,-77.41073594,1,9.852194258
3600,37.20020254,-77.4300745,0,1,2,0,0,1,0,4,44.60340691,0.665294118,1.058352941,0.665882353,0.001211765,37.2004011,-77.43003272,2,8.188689124
40000,37.04037571,-77.38793862,0,1,2,0,0,1,0,7,52.94856046,0.95,0.5925625,0.455625,0.00019375,37.04050988,-77.38775901,2,10.59663473
37000,37.74878682,-77.84602633,0,1,2,1,0,0,0,15,47.2412428,0.811875,0.933875,0.986875,0.00013125,37.74906588,-77.84615561,1,10.51867319
35000,37.57970622,-77.3224712,0,1,4,0,0,1,0,22,47.76880998,1.200625,1.1693125,2.27375,0.00025625,37.57964571,-77.32251931,2,10.46310334
97000,37.63980604,-77.45222485,1,1,3,0,0,1,0,3,43.1965611,0.747647059,2.595352941,0.622352941,0.000388235,37.63980152,-77.45224298,1,11.48246626
30000,37.66884791,-77.46098953,1,1,3,1,0,0,0,6,48.88789187,0.703125,1.3356875,-1.59625,0.00093125,37.66895119,-77.46086196,1,10.30895266
2400,36.7560369,-78.07799019,1,0,3,1,0,0,0,12,47.99262636,1.13625,3.965,1.621875,0.00023125,36.75616716,-78.07799795,2,7.783224016
3600,37.1990852,-77.45978669,1,1,2,0,0,1,0,4,45.05103967,0.781875,1.37325,-0.34375,0.00023125,37.19921701,-77.45969946,1,8.188689124
47000,37.15498315,-77.35319314,0,1,2,1,0,0,0,13,48.12052143,0.904375,0.885625,-0.656875,0.00046875,37.15501142,-77.35317423,1,10.75790288
16000,37.59221479,-77.44883291,0,1,2,1,0,0,0,7,50.03894754,0.55625,1.7586875,-0.0975,0.00028125,37.59241681,-77.44875845,2,9.680344001
104000,37.32439367,-77.40037612,0,1,3,0,0,1,0,7,39.90326296,0.675,1.6294375,-0.595,0.00031875,37.32435316,-77.40032337,4,11.55214618
76000,37.65593502,-77.60559031,0,1,3,0,0,1,0,16,46.04222649,0.950625,1.1414375,0.855625,0.00036875,37.65594386,-77.60575425,2,11.23848862
104000,37.32574477,-77.3997765,0,1,3,0,0,1,0,7,44.34761676,0.950625,1.5668125,1.1825,0.00095,37.32577947,-77.39997527,3,11.55214618
25000,36.66979422,-78.13117064,0,1,2,0,0,1,0,3,52.08526871,0.689411765,0.825117647,-0.501764706,0.000205882,36.66972915,-78.13111708,2,10.1266311
16000,37.31806257,-77.40730968,0,0,4,1,0,0,0,5,52.05329495,0.66125,2.8743125,3.965,0.000525,37.31802775,-77.40725708,2,9.680344001
38000,37.03067153,-77.39079019,1,1,2,0,0,1,0,7,53.68395713,0.86,0.843875,-0.14375,0.000225,37.03070552,-77.39085965,1,10.54534144
9200,36.77057508,-77.73217178,0,1,2,1,0,0,0,6,51.22197697,0.705294118,0.912529412,-2.135882353,0.000205882,36.77057173,-77.73225223,3,9.126958763
67000,37.49693867,-77.031914,0,1,2,0,0,1,0,13,25.9946737,0.478125,1.4083125,-0.581875,0.00020625,37.49695214,-77.0317555,2,11.1124479
67000,37.5025364,-77.07702798,0,1,2,0,0,1,0,3,45.75446257,1.164705882,1.228705882,-0.734117647,0.000141176,37.50259918,-77.07695037,3,11.1124479
22000,36.85046314,-77.89904735,0,1,2,1,0,0,0,5,56.73745202,0.60125,0.757875,1.2,0.000275,36.85035185,-77.89893327,2,9.998797732
109000,37.78656222,-77.4592967,0,1,3,1,0,0,0,7,46.61775432,0.68375,0.707625,-0.489375,0.00039375,37.7864416,-77.45934291,2,11.59910316
117000,37.72514524,-77.44967444,0,1,3,0,0,1,0,5,38.89608925,0.67625,0.7853125,0.20875,0.00015625,37.72513843,-77.44980257,3,11.66992921
47000,37.68373633,-77.66907958,0,1,3,0,0,1,0,3,45.33880358,0.85,0.98525,0.5275,0.00018125,37.68383949,-77.6690415,2,10.75790288
35000,37.5069787,-77.74130222,1,1,2,1,0,0,0,9,57.21705854,0.601875,1.3211875,2.4175,0.00026875,37.50709642,-77.74136323,1,10.46310334
18000,37.7563861,-77.47142916,1,0,2,1,0,0,0,11,46.47387236,0.5025,2.826625,-0.583125,0.000275,37.75636111,-77.47135494,1,9.798127037
9900,37.51530854,-77.39471187,1,0,2,1,0,0,0,18,52.98053423,0.528571429,8.224714286,2.352857143,0.003014286,37.51533483,-77.39466668,4,9.200290036
27000,37.55050868,-77.43670318,1,1,3,0,0,1,0,14,34.33982726,1.033125,1.575125,-0.994375,0.00051875,37.55059044,-77.43683094,1,10.20359214
27000,37.1158022,-77.52978506,0,1,2,0,0,1,0,3,51.2859245,0.810625,0.9569375,-0.7575,0.00023125,37.11578942,-77.52980459,2,10.20359214
47000,37.15338853,-77.35382034,0,1,2,0,0,1,0,3,53.30027191,0.79625,0.812,0.955625,0.00015,37.15350708,-77.35387591,2,10.75790288
73000,37.51537204,-77.22619496,0,1,3,0,0,1,0,11,38.99201056,0.940625,0.807,-0.2525,0.00020625,37.51533812,-77.22628309,2,11.19821472
11000,37.49878479,-77.17371139,1,1,2,0,0,0,1,49,44.44353807,0.69375,3.027625,0.66375,0.000625,37.49894414,-77.17360501,1,9.305650552
1100,37.49544962,-77.02267473,0,1,2,0,0,1,0,6,46.55380678,0.90125,1.3995625,-0.58,0.00013125,37.49569492,-77.02275917,3,7.003065459
104000,37.34655919,-77.40585164,0,1,3,0,0,1,0,7,45.05103967,0.7125,1.1195,0.87125,0.00024375,37.34658033,-77.40577618,2,11.55214618
8900,37.17442581,-77.49986486,0,0,3,0,0,1,0,14,39.90326296,0.68,2.5465625,-0.2275,0.00038125,37.17452436,-77.49996321,2,9.093806556
106000,37.26943111,-77.39472071,0,1,3,0,0,1,0,7,50.23079015,0.727058824,0.978705882,1.132352941,0.000188235,37.2692776,-77.39481016,2,11.57119437
67000,37.50236727,-77.07113621,0,1,2,0,0,1,0,7,44.26768234,0.868125,1.511625,0.85125,0.00016875,37.5022297,-77.07127059,3,11.1124479
73000,37.51644079,-77.25468418,0,1,3,0,0,1,0,11,42.94077095,0.99875,0.708125,-1.309375,0.00019375,37.51650189,-77.25472849,3,11.19821472
35000,37.66940633,-77.48774523,1,1,3,0,0,1,0,10,37.05759757,0.46375,1.0213125,-0.119375,0.00016875,37.66950343,-77.48782219,2,10.46310334
16000,37.32681036,-77.40636734,0,0,4,1,0,0,0,5,47.92867882,0.8425,2.416125,0.725625,0.0003875,37.32683183,-77.40632376,1,9.680344001
108000,37.39639839,-77.42414562,0,1,3,0,0,1,0,7,48.50420665,0.6875,1.103375,0.323125,0.0001625,37.39643031,-77.42399773,2,11.58988651
47000,37.14795953,-77.355366,0,1,2,0,0,1,0,3,53.52408829,0.7975,0.83975,0.910625,0.0002,37.14782073,-77.35531544,2,10.75790288
2400,37.43395417,-77.43149006,0,1,3,0,0,1,0,4,39.07194498,0.83,0.797875,0.39125,0.00151875,37.43398946,-77.43155893,6,7.783224016
27000,37.11261955,-77.53334977,0,1,2,0,0,1,0,3,49.87907869,0.7125,0.6933125,-0.94875,0.0001,37.11249914,-77.533304,2,10.20359214
24000,37.37036672,-77.41800467,1,0,2,1,0,0,0,13,47.22525592,0.47875,1.11625,3.311875,0.00023125,37.37024255,-77.41801747,1,10.08580911
8800,36.72453597,-77.92628562,1,1,2,1,0,0,0,8,54.33941939,0.666875,1.2564375,-1.788125,0.0002875,36.72428371,-77.92639292,3,9.082507
47000,37.14919505,-77.3548017,0,1,2,0,0,1,0,3,53.30027191,0.865625,0.867875,1.001875,0.00018125,37.1492327,-77.35495908,2,10.75790288
9200,36.77866447,-77.77252771,1,1,2,1,0,0,0,7,48.7599968,0.568125,1.0861875,0.5125,0.0001375,36.77871172,-77.77252026,1,9.126958763
35000,37.58306357,-77.33267319,1,1,4,0,0,1,0,22,41.8856366,1.263125,1.0245,0.29875,0.00055,37.58289619,-77.33259016,2,10.46310334
11000,36.70584016,-78.03539591,0,1,2,1,0,0,0,4,47.83275752,0.554375,1.559125,0.11125,0.00120625,36.70591436,-78.03532492,1,9.305650552
34000,37.50699545,-77.6724516,0,1,2,0,1,0,0,5,55.57040947,0.66,2.7674375,4.359375,0.000375,37.50717748,-77.67264016,2,10.4341158
25000,36.68497367,-78.12535481,0,1,2,0,0,1,0,3,50.32671145,0.744117647,0.790058824,1.193529412,0.000135294,36.68496515,-78.12517049,2,10.1266311
22000,36.86045503,-77.84595619,0,1,2,0,0,1,0,3,53.30027191,0.845,1.238875,-0.3575,0.00015625,36.86040509,-77.84597734,2,9.998797732
5700,37.1462117,-77.78419634,1,1,2,1,0,0,0,10,52.14921625,0.759375,1.0345,-0.03375,0.00119375,37.14624763,-77.78416437,2,8.648221454
111000,37.42639193,-77.42974397,0,1,4,1,0,0,0,7,59.71101248,0.954375,1.026125,1.026875,0.00014375,37.42642692,-77.42973506,2,11.61728548
14000,37.21541772,-77.45223194,1,0,2,0,0,1,0,13,41.8856366,0.906875,1.496625,0.02625,0.00024375,37.21543048,-77.45236355,1,9.546812609
69000,37.65897328,-77.60269062,0,1,2,0,0,1,0,3,36.70588612,0.798125,1.5024375,0.28625,0.00196875,37.65880071,-77.60254374,3,11.14186178
3000,36.85229614,-77.89226965,1,1,2,1,0,0,0,24,51.2859245,1.055625,1.859125,0.6025,0.0001625,36.85227615,-77.89242785,2,8.006367568
37000,37.71822023,-77.80801047,0,1,2,1,0,0,0,23,50.40664587,1.02625,1.0533125,-0.159375,0.00029375,37.71827457,-77.80783456,1,10.51867319
11000,37.49018518,-77.4454164,1,1,3,1,0,0,0,9,50.10289507,0.9675,3.262416667,-1.77,0.000433333,37.49014518,-77.44556767,1,9.305650552
67000,37.49842044,-77.04258931,0,1,2,0,0,1,0,13,39.08793186,0.735,1.3615625,0.246875,0.000225,37.49833749,-77.04255784,2,11.1124479
27000,37.50434317,-77.50920729,0,0,3,1,0,0,0,8,41.91761036,1.046470588,2.129647059,0.896470588,0.000358824,37.50444808,-77.50918346,1,10.20359214
37000,37.74817853,-77.84481578,0,1,2,1,0,0,0,15,48.50420665,0.870588235,1.179058824,0.244705882,0.000158824,37.74815566,-77.84477854,1,10.51867319
